pub_date,source,title,url,description,photo_url,read_time,summary
2021-09-18T12:02:08.525498 12:00:24,Times of India,"bitcoin: Cryptocurrency Prices Today: Bitcoin, Ethereum prices fall in the last 24 hours",https://timesofindia.indiatimes.com/business/cryptocurrency/bitcoin/cryptocurrency-prices-today-bitcoin-ethereum-prices-fall-in-the-last-24-hours/articleshow/86286507.cms,"Cryptocurrency Live Previous Next

Cryptocurrency prices are very dynamic. The above prices are as of 12.32 pm IST on September 17 (Data courtesy: coinmarketcap.com).

For the latest crypto news, investment tips and real-time price updates, follow our

.

It’s a mix of red and green for cryptocurrencies today. Data from coinmarketcap.com shows that the global crypto market capitalization as of 12.18 pm on September 17 is at $2.17 trillion, which is an over 1 percent fall over yesterday. Bitcoin is trading around $48,000. The crypto has shed nearly one percent in the last 24 hours and gained around 3 percent over the last week.The price of Ethereum has fallen nearly 2 percent over the last day. However, the second largest crypto after Bitcoin has added around 4 percent in the last 7 days. Its currently priced at around $3,500.In the last 24 hours, the prices of Polkadot and Dogecoin have increased by more than 1 percent and 3 percent, respectively. Solana has lost around 8% in the last 24 hours and around 21 percent in the last week. The crypto is trading at around $146.","('https://static.toiimg.com/thumb/msid-86286495,width-1070,height-580,imgsize-303314,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg',)",1 min read,"The above prices are as of 12.32 pm IST on September 17 (Data courtesy: coinmarketcap.com).
The crypto has shed nearly one percent in the last 24 hours and gained around 3 percent over the last week.The price of Ethereum has fallen nearly 2 percent over the last day.
However, the second largest crypto after Bitcoin has added around 4 percent in the last 7 days.
Its currently priced at around $3,500.In the last 24 hours, the prices of Polkadot and Dogecoin have increased by more than 1 percent and 3 percent, respectively.
Solana has lost around 8% in the last 24 hours and around 21 percent in the last week."
2021-09-18T12:02:08.859130 12:00:24,Gadgets 360,"Cryptocurrency Prices in India Today: Bitcoin and Ethereum Slip Marginally, Dogecoin Witnesses Rise",https://gadgets.ndtv.com/cryptocurrency/news/cryptocurrency-bitcoin-ethereum-dogecoin-price-in-india-24-hour-trends-uniswap-drop-2543882,"Most major cryptocurrencies have seen small drops over the last 24 hours, although there are a few standouts that are still growing. A longer trend for tokens like Bitcoin is still positive although we're still quite far from the highs in May. The recent drops might be linked to things like the fake news that Walmart was going to accept Litecoin — while this was quickly denied by all official sources, in a short period, the damage was done with a sudden price rise and an equally sudden drop.

Bitcoin, the world's largest cryptocurrency by market capitalisation, on Friday slipped by 0.65 percent in the last 24 hours, but this is still up from earlier this week, according to the Gadgets 360 Bitcoin Price History tracker. Bitcoin price in India was Rs. 37,23,736 at the time of writing this.

Ethereum price in India also dropped 2.84 percent, trading at Rs. 2,77,586. Although Ethereum has faced some challenges of late, it remains the most popular blockchain for use in NFTs which has certainly helped its value.

Dogecoin price in India, on the other hand, is up by 5.25 percent with its value crossing Rs. 20 again. In addition, Tether (USDT) is also up by +0.34 percent and is now trading at Rs. 78.32. As a stablecoin pegged to the US Dollar, Tether's price, of course, is not as volatile as other cryptocurrencies.

Meanwhile, Uniswap Price has sunk by 5.21 percent and is trading at Rs. 2,020.76.

Cryptocurrency trading is picking pace around the world. Earlier this month, AMC Theatres said that it will accept Bitcoin for online ticket and concession payments, and similarly accept other cryptocurrencies like Ethereum, Litecoin, and Bitcoin Cash, which is likely to have a positive effect on the sentiment around crypto.","('https://i.gadgets360cdn.com/large/cryptocurrency_mix_stock_pexels_1627728358830.jpg',)",2 min read,"A longer trend for tokens like Bitcoin is still positive although we're still quite far from the highs in May.
Bitcoin, the world's largest cryptocurrency by market capitalisation, on Friday slipped by 0.65 percent in the last 24 hours, but this is still up from earlier this week, according to the Gadgets 360 Bitcoin Price History tracker.
Bitcoin price in India was Rs.
Ethereum price in India also dropped 2.84 percent, trading at Rs.
Dogecoin price in India, on the other hand, is up by 5.25 percent with its value crossing Rs."
2021-09-17T12:02:09.087273 12:00:24,NDTV Gadgets 360,Cryptocurrency: Over 60 Exchanges in South Korea to Suspend Services Next Week,https://gadgets.ndtv.com/cryptocurrency/news/cryptocurrency-exchange-services-south-korea-shut-down-suspend-next-week-upbit-bithumb-coinone-korbit-2543898,"More than 60 cryptocurrency exchanges in South Korea must notify customers of a partial or full suspension of trading by Friday midnight, a week before a new regulation comes into effect.

To continue operating, exchanges must register with the Financial Intelligence Unit by September 24, providing a security certificate from the Internet security agency. They must also partner with banks to ensure real-name accounts.

Exchanges that have not registered must shut down services after September 24, while those that have registered but failed to secure partnerships with banks will be prohibited from trading in won.

""Should some or all services need to be closed, (exchanges) should notify customers of the expected closing date and procedures to withdraw money by at least seven days before the closure,"" the Financial Services Commision said earlier this week. It said this should be completed no later than September 17.

Of all exchanges, nearly 40 are set to suspend all services. A further 28 have security certificates but have not secured bank partnerships.

Just four - Upbit, Bithumb, Coinone, and Korbit - have registered and secured partnerships and so will be allowed to make won settlements.

Some smaller exchanges including ProBit, Cashierest, and Flybit have already said they will end won trading, and that they will continue operations involving only digital coin trading until securing partnerships with banks.

© Thomson Reuters 2021","('https://i.gadgets360cdn.com/large/bitcoin_colours_reuters_1611921415626.jpg',)",1 min read,"More than 60 cryptocurrency exchanges in South Korea must notify customers of a partial or full suspension of trading by Friday midnight, a week before a new regulation comes into effect.
To continue operating, exchanges must register with the Financial Intelligence Unit by September 24, providing a security certificate from the Internet security agency.
Exchanges that have not registered must shut down services after September 24, while those that have registered but failed to secure partnerships with banks will be prohibited from trading in won.
Of all exchanges, nearly 40 are set to suspend all services.
Just four - Upbit, Bithumb, Coinone, and Korbit - have registered and secured partnerships and so will be allowed to make won settlements."
2021-09-17T12:02:09.372813 12:00:24,NDTV Gadgets 360,"Cryptocurrency ATM Kiosks, Bitcoin Purchase-Related Complaints to Be Investigated by El Salvador Body",https://gadgets.ndtv.com/cryptocurrency/news/cryptocurrency-bitcoin-price-el-salvador-atm-complaint-investigate-probe-nayib-bukele-2543873,"El Salvador's Court of Accounts, which oversees its public resources, will investigate a complaint about the government's Bitcoin purchases and the construction of kiosks for cryptocurrency ATMs, according to a document seen by Reuters.

El Salvador this month became the first country in the world to adopt Bitcoin as legal tender, a move championed by the country's popular President Nayib Bukele. Bitcoin price in India stood at Rs. 37.29 lakhs as of 11am IST on September 17.

The government has also launched a digital wallet, Chivo, which is linked to newly-built cryptocurrency cash machines that allow users to withdraw physical money from their digital Bitcoin holdings. Its roll out has been plagued by glitches.

The Court of Accounts, which can impose administrative and asset sanctions against officials who cannot solve shortcomings, said it received a complaint on September 10 from a regional human rights and transparency organisation, Cristosal, about Bitcoin implementation in El Salvador.

Cristosal requested an audit of the authorisation processes for the purchase of Bitcoins and to review the construction of the booths used for the ATMs linked to the digital wallet of Chivo, a company established with public resources.

Cristosal's complaint was against six members of the Board of Directors of the Bitcóin Trust, consisting of members of the Finance and Economy ministries, as well as the secretariat of Commerce and Investments.

""Having admitted the complaint, it will be proceeded to carry out the legal analysis report and, in a timely manner, forward such report to the General Audit Coordination,"" the Court of Accounts said in an official document reviewed by Reuters.

One Cristosal official, who was not authorised to speak about the matter, confirmed the complaint has been accepted.

On top of sanctioning officials, the Court of Accounts is empowered to present notices to the Attorney General's Office to initiate criminal proceedings in case it finds irregularities in their investigations.

President Bukele's government did not immediately respond to request for comment.

© Thomson Reuters 2021","('https://i.gadgets360cdn.com/large/bitcoin_atm_reuters_1631858151691.jpg',)",2 min read,"El Salvador's Court of Accounts, which oversees its public resources, will investigate a complaint about the government's Bitcoin purchases and the construction of kiosks for cryptocurrency ATMs, according to a document seen by Reuters.
El Salvador this month became the first country in the world to adopt Bitcoin as legal tender, a move championed by the country's popular President Nayib Bukele.
The government has also launched a digital wallet, Chivo, which is linked to newly-built cryptocurrency cash machines that allow users to withdraw physical money from their digital Bitcoin holdings.
One Cristosal official, who was not authorised to speak about the matter, confirmed the complaint has been accepted.
On top of sanctioning officials, the Court of Accounts is empowered to present notices to the Attorney General's Office to initiate criminal proceedings in case it finds irregularities in their investigations."
2021-09-17T12:02:10.432899 12:00:24,Moneycontrol,"Top Cryptocurrency News On September 17: Major Stories On Bitcoin, Coinswitch Kuber And More",https://www.moneycontrol.com/news/business/cryptocurrency/top-cryptocurrency-news-on-september-17-major-stories-on-bitcoin-coinswitch-kuber-and-more-7475931.html,"Big Story

Silicon Valley's a16z to back Coinswitch Kuber in first India bet at $2 billion valuation





Andreessen Horowitz, one of the world's most influential venture funds is in advanced talks to back Indian cryptocurrency exchange Coinswitch Kuber, its first bet on an Indian internet startup amid a record funding boom, sources told Moneycontrol. Read more here.","('https://images.moneycontrol.com/static-mcnews/2021/05/Cryptocurrency_Bitcoin-770x433.jpg',)",1 min read,"Big StorySilicon Valley's a16z to back Coinswitch Kuber in first India bet at $2 billion valuationAndreessen Horowitz, one of the world's most influential venture funds is in advanced talks to back Indian cryptocurrency exchange Coinswitch Kuber, its first bet on an Indian internet startup amid a record funding boom, sources told Moneycontrol.
Read more here."
2021-09-17T12:02:12.904434 12:00:24,News.com.au,China ramps up hunt for illegal cryptocurrency mining,https://www.news.com.au/finance/money/investing/china-ramps-up-hunt-for-illegal-cryptocurrency-operations/news-story/fe330e33505b47c251911353657cab58,"Some Chinese crypto mining tycoons have fled the country, while others have been locked up on fraud and money laundering charges.

China is ramping up its hunt for illegal cryptocurrency miners, who are trying to disguise their operations as research institutions and data centres, according to a new report.

Authorities in several provinces have conducted more intense inspections of colleges, research labs, data centres and other potential sites that could be hiding crypto mines, Bloomberg reported.

China’s government has framed its ongoing crackdown on crypto as an effort to reduce the country’s carbon emissions. The recent escalation is in part due to authorities’ concerns about power supplies ahead of cold winter weather, according to the report.

Some Chinese crypto mining tycoons have fled the country for Kazakhstan, Canada, the state of Texas and other areas with cheap power and friendlier laws. Other crypto users have been locked up on fraud and money laundering charges.

Authorities in several provinces have conducted more intense inspections of colleges, research labs, data centres and other potential sites that could be hiding crypto mines. Picture: Nicolas Tucat / AFP

But crypto miners who remain in China have become increasingly resourceful in evading authorities, according to Bloomberg.

Authorities in several provinces have conducted more intense inspections of colleges, research labs, data centres and other potential sites that could be hiding crypto mines.

One unnamed miner told the outlet that he regularly moves his mining rigs between locations to make his activity harder for authorities to trace.

In a Wednesday statement, authorities in the Chinese province of Hebei urged companies to “strictly prevent the use of system computing power to engage in illegal virtual currency mining.”

“Virtual currency mining consumes huge energy, which runs counter to my country’s goal of ‘carbon neutrality and carbon peak,’” government groups in the province said.

“Its proliferation and spread will seriously affect economic and social development and directly threaten national security.”

Crypto miners who remain in China have become increasingly resourceful in evading authorities. Picture: iStock

China had been responsible for about 46 percent of crypto mining around the globe before the government’s crackdown, which began around May of this year and helped send bitcoin’s price tumbling from its April peak of about $65,000 to less than $33,000 by June.

But bitcoin has somewhat recovered since June, trading higher than $52,000 in early September.

This story originally appeared on the New York Post and is reproduced here with permission","('https://content.api.news/v3/images/bin/b638748a3637384a32211ff8802632eb',)",2 min read,"Some Chinese crypto mining tycoons have fled the country, while others have been locked up on fraud and money laundering charges.
China is ramping up its hunt for illegal cryptocurrency miners, who are trying to disguise their operations as research institutions and data centres, according to a new report.
Authorities in several provinces have conducted more intense inspections of colleges, research labs, data centres and other potential sites that could be hiding crypto mines, Bloomberg reported.
Some Chinese crypto mining tycoons have fled the country for Kazakhstan, Canada, the state of Texas and other areas with cheap power and friendlier laws.
Authorities in several provinces have conducted more intense inspections of colleges, research labs, data centres and other potential sites that could be hiding crypto mines."
2021-09-17T12:02:13.138869 12:00:24,News18,"Bitcoin Price Today Falls Below $47,800; Ether Sees Huge Drop. Top Cryptocurrency Rates",https://www.news18.com/news/business/bitcoin-price-today-falls-below-47800-ether-sees-huge-drop-top-cryptocurrency-rates-4212452.html,"Bitcoin on Friday opened in red and was trading at $ 47,870.66, down 0.12 per cent. However, the global market cap of Bitcoin on Friday stood at $900.47 billion. On the other hand, the rival currency of Bitcoin, Ethereum, was also trading in the red zone, down 0.53 per cent at $3568.72. In the list of names, speaking about the bright prospect of Bitcoin, the new entrant is Austrian investor and fund manager Ronald-Peter Stoeferle who said the sentiment for gold is already so negative that it may soar to new all-time highs in the next few months. About cryptocurrency, Stoeferle, managing partner at Incrementum AG, said if Bitcoin is there for the next 5 to 10 years, it may touch a level “we cannot currently imagine”. Stoeferle was asked whether he feels that gold is dead and if cryptocurrency like Bitcoin has played a role in undermining the precious metal? He said the global financial markets have reached a “monetary tipping point”.

The global crypto market cap is $2.17 trillion, a 0.84 per cent decrease over the last day. The total crypto market volume over the last 24 hours is $110.92 billion, which makes a 10.80 per cent increase. The total volume in DeFi is currently $20.46 billion, 18.45 per cent of the total crypto market 24-hour volume. The volume of all stable coins is now $86.78 billion, which is 78.24 per cent of the total crypto market 24-hour volume. Bitcoin’s dominance is currently 41.57 per cent, an increase of 0.19 per cent over the day.

“Beginning last week, Ethereum formed a distinctive double bottom pattern indicating an upward cycle in the shorter time period. Ethereum, to a greater extent, has managed to recover from a critical level of support, which could potentially see an upswing towards $5,000 levels. The total ETH available on different trading platforms has also seen a considerable dip. This short supply again indicates a definitive price upside.” Siddharth Menon, COO, WazirX said.

Menon, throwing light, said, the Altcoin market is expected to follow the Ethereum trend cycle. Litecoin(LTC), after the recent Walmart debacle, has slowly started to indicate a pattern breakout. LTC would be one of the cryptocurrencies which will be accepted by AMC, one of the world’s largest chain of movie theatres. This only strengthens the overall belief that cryptocurrencies and blockchain technology are here to stay and will see a brighter future. decentralized and is her""

Cardano was also trading $2.41, down 1.96 per cent. However, the market cap of Cardano was $77,45 billion. Binance was trading at $419.59, down 1.74 per cent.

“The past 24 hours witnessed some consolidation across the crypto spectrum. After two consecutive days of rally, the largest cryptocurrencies by market capitalisation consolidated around the resistance levels. Bitcoin fell lower after touching the $48,000 mark, and Ether faced pullback around the $3600 mark. Cardano continued to remain under bearish dominance as it struggled to go past the $2.50 mark. Among the top 30 cryptos by market capitalization, Avalanche and Luna were the showstoppers. As the markets entered the weekend on a high note, the temporary consolidation would not bother the crypto investors. Over the weekend, we could witness some drastic moves among the two largest cryptos, Bitcoin and Ethereum,"" Edu Patel, CEO and Co-founder, Mudrex- A Global Crypto Trading Platform said.

According to Patel, the total crypto market cap settled marginally lower at around $2.18 trillion, and the total traded volumes clocked gains of 8.2 per cent . It signals that several crypto traders attempted to book profits before the weekend. The weekend could eventually turn out to be bullish, as most of the largest cryptocurrencies are consolidating near the local support levels.

Here are the top cryptocurrencies and their prices on September 17, 2021 (data from coinmarketcap.com while publishing the article)

Bitcoin $47,870 or -0.12 per cent change in 24 hours

Ethereum $ 3,561.02 or -0.55 per cent change in 24 hours

Cardano $2.41 or -1.87 per cent change in 24 hours

Binance Coin $427.72 or 2.98 per cent change in 24 hours

Tether $1.00 or + 0.01per cent change in 24 hours

XRP $1.09 or -2.00 per cent change in 24 hours

Dogecoin $0.2397 or -2.07 per cent change in 24 hours

USD Coin $1.00 or -0.01 per cent change in last 24 hours

Polkadot $36.09 or +0.57 per cent change in 24 hours

Solana $146.56or 5.92 per cent change in 24 hours

Uniswap $26.90 or +5.23 per cent change in 24 hours

Read all the Latest News, Breaking News and Coronavirus News here","('https://images.news18.com/ibnlive/uploads/2021/07/1627528635_bitcoin-1-1600x900.jpg',)",4 min read,"The total crypto market volume over the last 24 hours is $110.92 billion, which makes a 10.80 per cent increase.
The total volume in DeFi is currently $20.46 billion, 18.45 per cent of the total crypto market 24-hour volume.
The volume of all stable coins is now $86.78 billion, which is 78.24 per cent of the total crypto market 24-hour volume.
According to Patel, the total crypto market cap settled marginally lower at around $2.18 trillion, and the total traded volumes clocked gains of 8.2 per cent .
Here are the top cryptocurrencies and their prices on September 17, 2021 (data from coinmarketcap.com while publishing the article)Bitcoin $47,870 or -0.12 per cent change in 24 hoursEthereum $ 3,561.02 or -0.55 per cent change in 24 hoursCardano $2.41 or -1.87 per cent change in 24 hoursBinance Coin $427.72 or 2.98 per cent change in 24 hoursTether $1.00 or + 0.01per cent change in 24 hoursXRP $1.09 or -2.00 per cent change in 24 hoursDogecoin $0.2397 or -2.07 per cent change in 24 hoursUSD Coin $1.00 or -0.01 per cent change in last 24 hoursPolkadot $36.09 or +0.57 per cent change in 24 hoursSolana $146.56or 5.92 per cent change in 24 hoursUniswap $26.90 or +5.23 per cent change in 24 hoursRead all the Latest News, Breaking News and Coronavirus News here"
2021-09-17T12:02:13.520296 12:00:24,Bitcoin News,US Lawmakers Propose to Subject Cryptocurrencies to Wash Sale Rule – Taxes Bitcoin News,https://news.bitcoin.com/us-lawmakers-cryptocurrencies-wash-sale-rule/,"US Lawmakers Propose to Subject Cryptocurrencies to Wash Sale Rule

A committee of the U.S. House of Representatives has proposed to subject cryptocurrencies to the “wash sale” rule. Since cryptocurrencies are treated as property by the Internal Revenue Service (IRS), they are currently not subject to the wash sale rule. This proposal attempts to close down a big crypto tax loophole.

Crypto Included in New Proposal

The Committee on Ways and Means, the chief tax-writing committee of the U.S. House of Representatives, proposed to subject cryptocurrencies to the wash sale rule Monday. If adopted, the rules will apply to crypto trades occurring after Dec. 31.

The “wash sales” provision in the bill states:

This section includes commodities, currencies, and digital assets in the wash sale rule, an anti-abuse rule previously applicable to stock and other securities. The wash sale rule in section 1091 prevents taxpayers from claiming tax losses while retaining an interest in the loss asset.

The wash-sale rule was designed to discourage people from selling securities at a loss simply to claim a tax benefit. A wash sale occurs when an individual sells a security at a loss and then purchases that same security or substantially identical securities within 30 days.

Shehan Chandrasekera, head of Tax Strategy at crypto tax software firm Cointracker, commented that with this wash sale proposal, the committee “is trying to close down a big crypto tax loophole.” He elaborated:

Since cryptocurrencies are treated as property (IRS 2014-21), they are not subject to the wash sale rule. This allows you to harvest losses more aggressively in crypto than in stocks. You don’t have to wait 30 days. Ways & Means Committee is trying to subject crypto to the wash sale rule.

According to Chandrasekera, “the new rules will not eliminate the tax benefit, it will defer the tax benefit.”

What do you think about this new proposal? Let us know in the comments section below.

Image Credits: Shutterstock, Pixabay, Wiki Commons

Disclaimer: This article is for informational purposes only. It is not a direct offer or solicitation of an offer to buy or sell, or a recommendation or endorsement of any products, services, or companies. Bitcoin.com does not provide investment, tax, legal, or accounting advice. Neither the company nor the author is responsible, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with the use of or reliance on any content, goods or services mentioned in this article.","('https://static.news.bitcoin.com/wp-content/uploads/2021/09/wash-sale.jpg',)",2 min read,"US Lawmakers Propose to Subject Cryptocurrencies to Wash Sale RuleA committee of the U.S. House of Representatives has proposed to subject cryptocurrencies to the “wash sale” rule.
Since cryptocurrencies are treated as property by the Internal Revenue Service (IRS), they are currently not subject to the wash sale rule.
The “wash sales” provision in the bill states:This section includes commodities, currencies, and digital assets in the wash sale rule, an anti-abuse rule previously applicable to stock and other securities.
The wash sale rule in section 1091 prevents taxpayers from claiming tax losses while retaining an interest in the loss asset.
Ways & Means Committee is trying to subject crypto to the wash sale rule."
2021-09-17T12:02:13.861949 12:00:24,Bitcoin News,"Study Shows Cross-Chain Bridge Technology Growth, Bridges to Ethereum Exceed $7 Billion – Blockchain Bitcoin News",https://news.bitcoin.com/study-shows-cross-chain-bridge-technology-growth-bridges-to-ethereum-exceed-7-billion/,"Study Shows Cross-Chain Bridge Technology Growth, Bridges to Ethereum Exceed $7 Billion

On September 8, 2021, Dmitriy Berenzon, research partner at 1kxnetwork, an early-stage crypto fund that helps founders bootstrap token networks, published a comprehensive research post concerning blockchain bridges. Berenzon’s study highlights the current “multi-chain market structure” and bridges that are making a myriad of blockchains compatible.

Researcher: ‘We Are Finally in a Multi-Chain Market Structure’

For quite some time now, multi-chain or cross-chain technology has been a holy grail of sorts in the cryptocurrency development space. People want to transact with other blockchains by leveraging bridges to different ecosystems.

Dmitriy Berenzon published a detailed article about the subject of cross-chain tech and bridges, and he believes we’ve finally reached a watershed moment. “After years of research & development, we are finally in a multi-chain market structure,” Berenzon stresses in his blog post.

Berenzon’s study looks at blockchains like Ethereum, Solana, Tezos, Avalanche, Polkadot, Binance Smart Chain, Cosmos, and more. The researcher notes that “interoperability unlocks innovation” as he highlights that “bridges are important because they enable users to access new platforms, protocols to interoperate with each other, and developers to collaborate on building new products.”

Moreover, Berenzon lists the many benefits of cross-chain interoperability like leveraging the tech for external validators and federations. Also, using the tech for light clients and relay protocols alongside the ability to access liquidity networks.

However, Berenzon’s report is not just a fluff piece about fintech, and he highlights that cross-chain tech and bridges are an “incredibly difficult problem in distributed systems.” He adds that things like finality and rollbacks need to be addressed, NFT transfers and provenance, alongside stress testing these blockchain bridges over time.

$7.7 Billion Locked Across 8 Bridges to Ethereum

In addition to Berenzon’s insights, statistics from Dune Analytics’ dashboard called “Bridge Away” measure bridge volume tethered to the various chains and Ethereum. In terms of Ethereum bridge relative total value locked (TVL) stats, the Polygon ERC20 Bridge has approximately $2.4 billion in TVL on September 16, 2021.

Polygon’s bridge represents 32.5% of the TVL across eight bridges. The bridges recorded include the Polygon ERC20 Bridge, Arbitrum Bridges, Avalanche Bridge, Solana Wormhole, Fantom Anyswap Bridge, Harmony Bridges, Optimism ERC20 Bridges, and Near Rainbow Bridge.

Across all of these bridges mentioned, there’s $7.79 billion TVL spread across 42,997 unique addresses during the last 30 days. Arbitrum Bridges command 31.5% of the aggregate TVL and the Avalanche Bridge has around 21.2% today.

Solana Wormhole’s TVL is about 6.7% and the Fantom Anyswap Bridge has around 6.6% of the $7.79 billion TVL. Ether and WETH are the top assets held in TVL with $2.9 billion recorded on September 16. USDC is the second leading asset held in bridge TVL with $1.2 billion recorded. This is followed by wrapped bitcoin (WBTC) which has just over a billion dollars held in the overall bridge TVL aggregate total.

What do you think about multi-chain or cross-chain bridge technology and the expanding TVL held by these protocols? Let us know what you think about this subject in the comments section below.

Image Credits: Shutterstock, Pixabay, Wiki Commons, Dmitriy Berenzon, Various blockchain logos, Dune Analytics,

Disclaimer: This article is for informational purposes only. It is not a direct offer or solicitation of an offer to buy or sell, or a recommendation or endorsement of any products, services, or companies. Bitcoin.com does not provide investment, tax, legal, or accounting advice. Neither the company nor the author is responsible, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with the use of or reliance on any content, goods or services mentioned in this article.","('https://static.news.bitcoin.com/wp-content/uploads/2021/09/shutterstock_732849406.jpg',)",3 min read,"Study Shows Cross-Chain Bridge Technology Growth, Bridges to Ethereum Exceed $7 BillionOn September 8, 2021, Dmitriy Berenzon, research partner at 1kxnetwork, an early-stage crypto fund that helps founders bootstrap token networks, published a comprehensive research post concerning blockchain bridges.
In terms of Ethereum bridge relative total value locked (TVL) stats, the Polygon ERC20 Bridge has approximately $2.4 billion in TVL on September 16, 2021.
The bridges recorded include the Polygon ERC20 Bridge, Arbitrum Bridges, Avalanche Bridge, Solana Wormhole, Fantom Anyswap Bridge, Harmony Bridges, Optimism ERC20 Bridges, and Near Rainbow Bridge.
Solana Wormhole’s TVL is about 6.7% and the Fantom Anyswap Bridge has around 6.6% of the $7.79 billion TVL.
What do you think about multi-chain or cross-chain bridge technology and the expanding TVL held by these protocols?"
2021-09-17T12:02:14.259814 12:00:24,Bitcoin News,"Ethereum After 1559: Network Participants Burn Over 300,000 Ether Worth More Than $1 Billion – Technology Bitcoin News",https://news.bitcoin.com/ethereum-after-1559-network-participants-burn-over-300000-ether-worth-more-than-1-billion/,"Ethereum After 1559: Network Participants Burn Over 300,000 Ether Worth More Than $1 Billion

On August 5, 2021, the Ethereum network and its participants successfully completed the highly anticipated London upgrade, which saw the implementation of the Ethereum Improvement Proposal (EIP)-1559. Since then, 303,681 ether worth more than a billion U.S. dollars have been burned.

More Than 300K Ether Burned Following EIP-1559

More than a billion dollars worth of ethereum (ETH) has been burned to date, after the London upgrade was implemented 42 days ago. The biggest changes added to the Ethereum blockchain included EIP-1559 and EIP-3554. While EIP-3554 changed the difficulty bomb, EIP-1559 changed Ethereum’s fee rate to a new scheme that makes the crypto asset ether deflationary.

Essentially, fees are standardized and calculated based on network demand, as a transaction pricing mechanism introduces a base fee for every block found on the network. The remainder of the fees will be burned and ether proponents assume this will significantly reduce the overall supply of ethereum. As of today, September 16, 2021, the Ethereum network has burned 303,681 ether worth over $1 billion using Thursday’s ether exchange rates.

Opensea Still Largest Burner, Stablecoin Transfers Add to the Burn Pile

The biggest burners in the network are people transferring ether from one address to another and decentralized applications (dapps) and decentralized finance (defi) platforms as well. The largest ether burner today is the non-fungible token (NFT) marketplace Opensea as Dune Analytics stats show the market has burned 42,991 ether worth $146.1 million today. Opensea is followed by traditional ether transfers which have added 25,514 ether to the burn pile.

Uniswap V2 and the stablecoin project Tether (USDT) command the third and fourth positions in terms of the top ether burners. To date, the second version of the Uniswap decentralized exchange (dex) has burned 16,665 ether worth $55.8K. Tether’s stablecoin USDT has added 15,015 ether to the burn pile as it is responsible for burning $51 million. Other top burners include Axie Infinity, Uniswap V3, Metamask, the stablecoin project USDC, and Opensea’s registry.

What do you think about the 303,681 ether worth over $1 billion burned? Let us know what you think about this subject in the comments section below.

Image Credits: Shutterstock, Pixabay, Wiki Commons, Dune Analytics,

Disclaimer: This article is for informational purposes only. It is not a direct offer or solicitation of an offer to buy or sell, or a recommendation or endorsement of any products, services, or companies. Bitcoin.com does not provide investment, tax, legal, or accounting advice. Neither the company nor the author is responsible, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with the use of or reliance on any content, goods or services mentioned in this article.","('https://static.news.bitcoin.com/wp-content/uploads/2021/09/shutterstock_1475368481.jpg',)",2 min read,"Ethereum After 1559: Network Participants Burn Over 300,000 Ether Worth More Than $1 BillionOn August 5, 2021, the Ethereum network and its participants successfully completed the highly anticipated London upgrade, which saw the implementation of the Ethereum Improvement Proposal (EIP)-1559.
Since then, 303,681 ether worth more than a billion U.S. dollars have been burned.
As of today, September 16, 2021, the Ethereum network has burned 303,681 ether worth over $1 billion using Thursday’s ether exchange rates.
To date, the second version of the Uniswap decentralized exchange (dex) has burned 16,665 ether worth $55.8K.
What do you think about the 303,681 ether worth over $1 billion burned?"
